6345
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO_F|ESTRATO_F|ID_ESTRATO_L|ESTRATO_L|ID_AREA_RESPONSABILIDAD|PAN|PRI|PRD|PT|PVEM|MC|MORENA|PES|RSP|FPM|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CI1|CNR|NULOS|TOTAL|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
15|10|1783|B|1|0|1|739|34|6|0|E0|0||28|34|58|30|9|23|2|203|16|10|4|0|0|0|0|0|0|0|0|0|0|12|401|2021|6|1|23|54|46|1|N
15|10|1783|C|2|0|1|738|34|6|0|E0|0||28|56|57|21|15|14|1|195|9|10|14|0|0|0|0|0|0|0|0|0|0|17|409|2021|6|1|23|55|27|1|N
15|10|1786|B|1|0|1|684|34|6|0|E0|0||58|43|40|12|15|12|9|216|5|13|9|0|0|0|0|0|0|0|0|0|0|11|385|2021|6|1|23|54|40|1|N
15|10|1787|C|2|0|1|741|34|6|0|E0|0||56|54|39|18|15|13|11|186|11|9|8|0|0|0|0|0|0|0|0|0|0|10|374|2021|6|1|23|55|21|1|N
15|10|1798|B|1|0|1|605|34|8|0|E0|0||12|28|67|14|8|17|6|185|11|14|12|0|0|0|0|0|0|0|0|0|0|7|369|2021|6|1|23|56|13|1|N
15|10|1801|C|1|0|1|508|34|6|0|E0|0||38|36|77|20|16|9|9|149|13|16|8|0|0|0|0|0|0|0|0|0|1|11|365|2021|6|1|23|56|5|1|N
15|10|1813|C|2|0|1|683|34|8|0|E0|0||11|38|55|17|16|16|13|198|12|11|7|0|0|0|0|0|0|0|0|0|1|11|395|2021|6|1|23|55|4|1|N
15|10|1819|B|1|0|1|684|34|8|0|E0|0||10|28|80|28|12|23|5|176|8|10|9|0|0|0|0|0|0|0|0|0|2|11|392|2021|6|1|23|53|58|1|N
15|10|1826|C|3|0|1|632|34|6|0|E0|0||48|58|85|13|10|7|8|227|11|9|7|0|0|0|0|0|0|0|0|0|0|11|446|2021|6|1|23|53|47|1|N
15|10|1828|C|3|0|1|627|34|6|0|E0|0||51|31|42|16|12|13|7|216|12|8|12|0|0|0|0|0|0|0|0|0|1|9|379|2021|6|1|23|54|49|1|N
15|10|1830|B|1|0|1|659|34|6|0|E0|0||45|18|61|23|6|7|8|191|8|13|17|0|0|0|0|0|0|0|0|0|0|9|361|2021|6|1|23|54|12|1|N
15|10|1834|C|2|0|1|637|34|8|0|E0|0||9|35|68|14|6|21|11|156|10|11|8|0|0|0|0|0|0|0|0|0|0|15|355|2021|6|1|23|55|49|1|N
15|10|6491|B|1|0|1|543|34|6|0|E0|0||43|58|57|37|20|15|7|189|6|8|12|0|0|0|0|0|0|0|0|0|0|7|416|2021|6|2|0|11|44|1|N
15|11|1302|C|2|0|1|638|34|21|0|E0|0||31|54|53|33|11|15|5|168|6|9|5|0|0|0|0|0|0|0|0|0|0|18|377|2021|6|2|0|8|53|1|N
15|11|1306|C|3|0|1|648|34|21|0|E0|0||6|42|77|12|11|25|6|244|10|11|7|0|0|0|0|0|0|0|0|0|0|19|464|2021|6|2|0|10|45|1|N
15|11|1306|C|5|0|1|648|34|21|0|E0|0||7|44|113|28|19|17|9|216|6|13|11|0|0|0|0|0|0|0|0|0|0|9|485|2021|6|2|0|10|31|1|N
15|11|1307|C|1|0|1|719|34|21|0|E0|0||1|36|80|17|11|34|3|204|7|17|7|0|0|0|0|0|0|0|0|0|0|9|425|2021|6|2|0|8|5|1|N
15|11|1320|B|1|0|1|592|34|21|0|E0|0||11|35|57|19|10|16|15|124|9|14|6|0|0|0|0|0|0|0|0|0|0|14|319|2021|6|2|0|10|52|1|N
15|11|1321|C|2|0|1|719|34|21|0|E0|0||13|45|30|54|12|25|5|222|11|7|4|0|0|0|0|0|0|0|0|0|1|11|427|2021|6|2|0|10|27|1|N
15|11|1325|B|1|0|1|553|34|21|0|E0|0||21|36|78|16|12|13|10|213|11|11|5|0|0|0|0|0|0|0|0|0|1|9|415|2021|6|2|0|10|42|1|N
15|11|1327|C|2|0|1|679|34|21|0|E0|0||22|54|67|12|10|8|7|206|14|7|10|0|0|0|0|0|0|0|0|0|0|13|408|2021|6|2|0|8|43|1|N
15|11|1330|B|1|0|1|661|34|21|0|E0|0||29|1|64|17|6|22|0|216|11|8|11|0|0|0|0|0|0|0|0|0|0|10|366|2021|6|2|0|12|3|1|N
15|11|1331|C|2|0|1|575|34|21|0|E0|0||30|49|70|10|8|27|8|169|19|8|12|0|0|0|0|0|0|0|0|0|1|8|389|2021|6|2|0|9|40|1|N
15|11|1344|C|3|0|1|629|34|21|0|E0|0||41|40|55|35|8|30|10|213|2|18|11|0|0|0|0|0|0|0|0|0|1|7|430|2021|6|2|0|11|47|1|N
15|11|1346|B|1|0|1|699|34|21|0|E0|0||42|30|79|17|15|12|8|212|7|2|8|0|0|0|0|0|0|0|0|0|0|15|405|2021|6|2|0|8|26|1|N
15|11|1366|C|3|0|1|631|34|37|0|E0|0||83|36|78|16|12|13|10|213|11|11|5|0|0|0|0|0|0|0|0|0|1|9|415|2021|6|2|0|8|53|1|N
15|11|1513|B|1|0|1|622|34|21|0|E0|0||71|46|76|29|14|24|12|142|11|8|4|0|0|0|0|0|0|0|0|0|0|14|380|2021|6|2|0|10|48|1|N
15|11|1518|C|9|0|1|707|34|8|0|E0|0||112|44|113|28|19|17|9|216|6|13|11|0|0|0|0|0|0|0|0|0|0|9|485|2021|6|2|0|10|27|1|N
15|11|1519|C|1|0|1|496|34|21|0|E0|0||67|63|64|43|9|12|11|185|10|16|5|0|0|0|0|0|0|0|0|0|0|16|434|2021|6|2|0|10|9|1|N
15|11|1526|B|1|0|1|685|34|21|0|E0|0||77|61|41|31|10|20|11|171|5|13|9|0|0|0|0|0|0|0|0|0|0|8|380|2021|6|2|0|8|14|1|N
15|11|1840|B|1|0|1|707|34|8|0|E0|0||104|46|71|32|8|32|7|212|5|7|14|0|0|0|0|0|0|0|0|0|0|9|443|2021|6|2|0|8|37|1|N
15|11|1842|C|1|0|1|523|34|8|0|E0|0||106|25|40|34|14|9|9|167|9|19|10|0|0|0|0|0|0|0|0|0|0|14|350|2021|6|2|0|10|56|1|N
15|11|1859|C|1|0|1|647|34|8|0|E0|0||109|74|60|40|15|29|9|197|6|8|14|0|0|0|0|0|0|0|0|0|0|14|466|2021|6|2|0|11|30|1|N
15|12|2073|B|1|0|1|721|40|40|0|E0|0||109|18|35|3|2|11|6|187|7|17|9|0|0|0|0|0|0|5|4|0|0|12|316|2021|6|1|23|54|16|1|N
15|12|2073|C|7|0|1|721|40|40|0|E0|0||110|22|222|28|16|16|3|151|4|21|13|0|0|0|0|0|0|6|4|0|1|7|514|2021|6|1|23|56|13|1|N
15|12|2076|C|2|0|2|541|40|40|0|E0|0||16|18|35|3|2|11|6|187|7|17|9|0|0|0|0|0|0|5|4|0|0|12|316|2021|6|1|23|53|39|1|N
15|12|2076|E|1|0|2|630|40|40|0|E0|0||16|19|27|8|12|10|8|217|8|20|7|0|0|0|0|2|0|0|1|0|0|3|342|2021|6|1|23|54|51|1|N
15|12|2077|C|4|0|1|733|40|40|0|E0|0||23|15|45|6|4|2|5|143|5|5|7|0|0|0|0|2|0|1|1|0|0|6|247|2021|6|1|23|55|17|1|N
15|12|2078|C|4|0|1|665|40|40|0|E0|0||56|24|170|21|21|8|8|126|0|11|4|0|0|0|0|3|0|11|1|0|0|0|408|2021|6|1|23|54|9|1|N
15|12|2089|C|1|0|1|719|40|40|0|E0|0||95|19|27|8|12|10|8|217|8|20|7|0|0|0|0|2|0|0|1|0|0|3|342|2021|6|2|0|3|21|1|N
15|12|2089|C|2|0|1|719|40|40|0|E0|0||95|11|0|23|20|0|4|111|8|18|12|0|0|0|0|2|1|3|1|0|1|8|223|2021|6|2|0|3|52|1|N
15|12|2097|C|2|0|1|637|40|40|0|E0|0||28|11|111|21|9|11|10|149|9|8|8|0|0|0|0|1|0|7|0|0|2|0|357|2021|6|2|0|2|44|1|N
15|12|2101|B|1|0|1|652|40|40|0|E0|0||57|5|69|19|22|11|10|166|6|4|9|0|0|0|0|0|0|1|1|0|0|9|332|2021|6|2|0|4|28|1|N
15|12|2125|C|1|0|1|696|40|40|0|E0|0||86|31|61|19|10|18|12|152|10|15|8|0|0|0|0|0|0|4|0|0|0|8|348|2021|6|2|0|2|17|1|N
15|12|6056|B|1|0|1|510|40|40|0|E0|0||65|28|85|10|3|5|19|234|5|10|12|0|0|0|0|0|0|0|3|0|0|8|422|2021|6|2|0|8|26|1|N
15|12|6077|C|1|0|1|504|40|40|0|E0|0||4|47|182|2|9|13|12|142|10|8|2|0|0|0|0|2|0|0|1|0|0|16|446|2021|6|2|0|8|43|1|N
15|12|6089|C|1|0|1|646|40|40|0|E0|0||9|29|136|22|21|7|8|142|2|9|1|0|0|0|0|1|0|7|3|0|0|2|390|2021|6|2|0|10|17|1|N
15|12|6243|B|1|0|1|527|40|40|0|E0|0||40|19|150|23|14|7|3|145|5|11|10|0|0|0|0|0|0|0|2|0|0|0|389|2021|6|2|0|9|22|1|N
15|12|6247|C|1|0|1|424|40|40|0|E0|0||42|24|20|9|20|13|8|97|2|20|11|0|0|0|0|1|0|0|1|0|1|4|231|2021|6|2|0|10|24|1|N
15|12|6256|C|1|0|1|660|40|40|0|E0|0||46|27|44|19|19|6|10|178|7|7|8|0|0|0|0|2|0|0|2|0|0|15|344|2021|6|2|0|11|4|1|N
15|12|6259|C|1|0|1|645|40|40|0|E0|0||50|11|0|23|20|0|4|111|8|18|12|0|0|0|0|2|1|3|1|0|1|8|223|2021|6|2|0|8|30|1|N
15|12|6260|C|1|0|1|575|40|40|0|E0|0||53|7|102|17|9|10|15|204|9|12|8|0|0|0|0|2|0|9|0|0|0|22|426|2021|6|2|0|11|36|1|N
15|12|6261|B|1|0|1|609|40|40|0|E0|0||51|41|141|26|8|15|4|197|9|1|6|0|0|0|0|3|1|0|0|0|0|4|456|2021|6|2|0|9|17|1|N
15|13|1560|C|1|0|1|503|34|22|0|E0|0||67|32|100|41|7|16|9|164|7|10|8|0|0|0|0|0|0|0|0|0|0|16|410|2021|6|2|0|11|36|1|N
15|13|1573|B|1|0|1|634|34|22|0|E0|0||73|16|77|24|8|12|3|146|12|10|8|0|0|0|0|0|0|0|0|0|0|12|328|2021|6|2|0|9|56|1|N
15|13|1576|B|1|0|1|556|34|22|0|E0|0||76|43|56|16|14|10|11|154|6|13|3|0|0|0|0|0|0|0|0|0|0|6|332|2021|6|2|0|11|18|1|N
15|13|1577|B|1|0|1|400|34|22|0|E0|0||74|63|81|20|16|4|5|171|7|10|12|0|0|0|0|0|0|0|0|0|0|8|397|2021|6|2|0|9|14|1|N
15|13|1579|B|1|0|1|670|34|22|0|E0|0||77|38|70|30|14|19|4|175|9|7|9|0|0|0|0|0|0|0|0|0|1|13|389|2021|6|2|0|11|14|1|N
15|13|1580|B|1|0|1|718|34|42|0|E0|0||85|31|51|16|17|15|13|180|7|1|6|0|0|0|0|0|0|0|0|0|0|5|342|2021|6|2|0|11|0|1|N
15|13|1584|C|1|0|1|656|34|42|0|E0|0||114|46|69|21|5|3|13|268|5|4|8|0|0|0|0|0|0|0|0|0|0|9|451|2021|6|2|0|10|31|1|N
15|13|1866|B|1|0|1|691|34|8|0|E0|0||32|45|66|33|9|18|6|100|12|8|5|0|0|0|0|0|0|0|0|0|1|8|311|2021|6|2|0|9|22|1|N
15|13|1867|B|1|0|1|618|34|8|0|E0|0||32|28|78|2|9|24|6|189|11|11|3|0|0|0|0|0|0|0|0|0|1|2|364|2021|6|2|0|9|45|1|N
15|13|1871|C|2|0|1|703|34|8|0|E0|0||11|66|73|19|5|21|9|237|16|11|6|0|0|0|0|0|0|0|0|0|0|11|474|2021|6|2|0|10|1|1|N
15|13|1883|B|1|0|1|724|34|8|0|E0|0||26|49|61|19|15|7|8|232|13|10|7|0|0|0|0|0|0|0|0|0|0|11|432|2021|6|2|0|10|27|1|N
15|13|1885|C|1|0|1|549|34|8|0|E0|0||35|56|61|5|8|9|9|258|5|7|4|0|0|0|0|0|0|0|0|0|0|7|429|2021|6|2|0|11|26|1|N
15|13|1892|B|1|0|1|597|34|8|0|E0|0||38|66|73|19|5|21|9|237|16|11|6|0|0|0|0|0|0|0|0|0|0|11|474|2021|6|2|0|9|22|1|N
15|13|1905|B|1|0|1|541|34|8|0|E0|0||54|42|47|23|9|13|11|149|6|3|6|0|0|0|0|0|0|0|0|0|0|8|317|2021|6|2|0|8|10|1|N
15|13|1909|C|1|0|1|624|34|8|0|E0|0||36|66|44|14|3|11|8|186|13|13|9|0|0|0|0|0|0|0|0|0|0|5|372|2021|6|2|0|11|26|1|N
15|13|1913|B|1|0|1|566|34|8|0|E0|0||41|54|93|20|16|15|10|185|0|7|7|0|0|0|0|0|0|0|0|0|1|11|419|2021|6|2|0|10|9|1|N
15|13|1913|C|1|0|1|565|34|8|0|E0|0||41|39|56|13|11|9|8|153|6|9|5|0|0|0|0|0|0|0|0|0|1|11|321|2021|6|2|0|9|26|1|N
15|13|1917|C|1|0|1|511|34|8|0|E0|0||43|43|56|16|14|10|11|154|6|13|3|0|0|0|0|0|0|0|0|0|0|6|332|2021|6|2|0|8|34|1|N
15|13|1930|C|1|0|1|628|34|42|0|E0|0||90|63|81|20|16|4|5|171|7|10|12|0|0|0|0|0|0|0|0|0|0|8|397|2021|6|2|0|11|51|1|N
15|13|1947|C|1|0|1|736|34|8|0|E0|0||59|28|78|2|9|24|6|189|11|11|3|0|0|0|0|0|0|0|0|0|1|2|364|2021|6|2|0|9|17|1|N
15|14|260|C|1|0|1|594|13|16|0|E0|0||75|188|99|6|7|12|8|150|12|9|3|4|2|1|2|1|0|4|0|0|0|19|527|2021|6|1|23|55|35|1|N
15|14|262|C|10|0|1|706|13|16|0|E0|0||71|41|38|5|12|25|9|200|15|15|8|4|2|1|0|0|0|1|3|0|0|18|397|2021|6|1|23|54|5|1|N
15|14|264|C|3|0|1|593|13|16|0|E0|0||64|158|70|5|9|26|7|144|13|4|8|4|0|2|2|0|0|0|0|0|0|14|466|2021|6|1|23|56|10|1|N
15|14|268|C|1|0|1|515|13|16|0|E0|0||76|173|52|13|7|7|13|153|6|11|8|0|2|2|0|1|0|0|0|0|0|14|462|2021|6|1|23|56|21|1|N
15|14|294|C|3|0|1|631|13|16|0|E0|0||68|97|45|0|4|2|10|113|2|9|4|1|3|0|0|0|0|1|6|0|1|9|307|2021|6|1|23|55|30|1|N
15|14|317|C|2|0|1|678|13|16|0|E0|0||57|211|78|1|7|35|9|206|10|9|6|1|2|1|0|1|0|3|1|0|0|11|592|2021|6|1|23|54|46|1|N
15|14|347|B|1|0|1|661|13|16|0|E0|0||55|109|75|17|4|25|10|173|11|5|7|5|0|1|1|1|0|4|0|0|0|18|466|2021|6|1|23|54|19|1|N
15|14|347|C|1|0|1|661|13|16|0|E0|0||55|48|44|17|11|11|8|282|10|13|17|6|0|1|1|1|1|2|0|0|1|16|490|2021|6|1|23|55|4|1|N
15|14|364|C|1|0|1|700|13|16|0|E0|0||48|97|45|0|4|2|10|113|2|9|4|1|3|0|0|0|0|1|6|0|1|9|307|2021|6|1|23|54|32|1|N
15|14|369|B|1|0|1|514|13|16|0|E0|0||46|62|33|4|8|19|13|199|8|4|6|3|0|0|0|0|0|0|0|0|0|12|371|2021|6|1|23|53|55|1|N
15|14|852|B|1|0|1|502|25|26|0|E0|0||123|54|44|4|3|8|6|237|12|11|11|4|3|1|1|0|0|7|1|0|1|9|417|2021|6|1|23|55|53|1|N
15|14|873|C|1|0|1|641|25|26|0|E0|0||109|104|53|7|5|13|5|254|9|13|5|7|2|0|1|1|0|1|2|0|1|4|487|2021|6|1|23|54|19|1|N
15|14|885|B|1|0|1|708|25|26|0|E0|0||89|45|63|19|9|2|6|154|4|7|6|3|4|1|2|0|0|0|0|0|0|12|337|2021|6|1|23|53|49|1|N
15|14|886|C|1|0|1|637|25|26|0|E0|0||91|68|49|8|6|33|11|143|12|8|10|4|2|2|1|0|0|0|1|0|0|11|369|2021|6|1|23|55|6|1|N
15|14|889|C|1|0|1|641|25|26|0|E0|0||95|8|71|4|7|12|5|193|7|13|10|2|2|0|1|1|0|0|0|0|1|15|352|2021|6|1|23|54|29|1|N
15|14|902|C|1|0|1|652|25|26|0|E0|0||83|158|70|5|9|26|7|144|13|4|8|4|0|2|2|0|0|0|0|0|0|14|466|2021|6|1|23|54|29|1|N
15|14|905|C|2|0|1|560|25|26|0|E0|0||82|145|43|12|8|17|0|161|8|7|10|3|0|1|1|0|0|3|2|0|0|12|433|2021|6|1|23|56|21|1|N
15|14|4843|C|2|0|1|669|105|18|0|E0|0||4|39|27|6|6|21|5|245|9|10|5|1|5|0|0|0|0|3|0|0|0|19|401|2021|6|2|0|8|54|1|N
15|14|4847|B|1|0|1|734|105|18|0|E0|0||5|52|78|0|12|23|7|149|14|20|11|3|0|1|1|1|0|3|2|0|1|13|391|2021|6|2|0|9|33|1|N
15|14|4966|B|1|0|1|671|105|18|0|E0|0||30|64|31|8|3|9|1|92|2|3|8|2|1|0|0|0|0|0|0|0|0|7|231|2021|6|2|0|10|48|1|N
15|15|251|C|1|0|1|607|13|16|0|E0|0||11|170|44|7|15|25|10|177|3|0|8|1|2|0|1|1|1|2|3|0|1|9|480|2021|6|2|0|4|44|1|N
15|15|251|C|3|0|1|606|13|16|0|E0|0||11|15|63|13|8|20|4|195|10|11|4|2|1|2|1|0|0|1|2|0|0|18|370|2021|6|2|0|4|40|1|N
15|15|252|C|1|0|1|694|13|16|0|E0|0||12|62|51|7|12|47|16|130|4|14|12|3|0|0|1|0|0|2|2|0|0|18|381|2021|6|2|0|3|47|1|N
15|15|271|C|4|0|1|734|13|16|0|E0|0||32|175|54|10|11|18|6|148|4|15|4|4|3|0|1|1|0|2|1|0|1|12|470|2021|6|2|0|2|42|1|N
15|15|272|C|3|0|1|714|13|16|0|E0|0||27|11|55|11|7|69|4|59|12|0|11|4|2|1|1|1|0|3|1|0|0|5|257|2021|6|2|0|3|18|1|N
15|15|273|C|2|0|1|632|13|16|0|E0|0||21|172|45|0|11|30|10|146|11|14|15|4|4|0|1|0|0|1|3|0|0|14|481|2021|6|2|0|2|3|1|N
15|15|275|C|1|0|1|601|13|16|0|E0|0||13|165|39|10|12|26|9|151|7|6|10|6|2|0|1|2|0|5|2|0|1|11|465|2021|6|2|0|2|3|1|N
15|15|276|C|2|0|1|726|13|16|0|E0|0||9|126|51|6|11|50|9|173|8|13|19|5|2|0|1|0|1|2|0|0|0|12|489|2021|6|2|0|3|24|1|N
15|15|280|C|6|0|1|716|13|29|0|E0|0||116|45|80|16|10|33|9|151|8|16|4|1|5|0|0|1|0|4|2|0|0|9|394|2021|6|2|0|8|5|1|N
15|15|302|C|2|0|1|698|13|16|0|E0|0||39|138|61|4|7|34|4|136|9|11|6|1|1|0|1|1|0|1|1|0|1|6|423|2021|6|2|0|8|46|1|N
15|15|308|C|1|0|1|679|13|16|0|E0|0||35|131|69|13|9|32|11|203|13|8|7|4|4|0|0|2|1|3|2|0|0|9|521|2021|6|2|0|9|26|1|N
15|15|310|C|3|0|1|664|13|16|0|E0|0||38|49|41|5|8|27|12|239|9|23|6|0|0|0|0|0|0|4|1|0|0|12|436|2021|6|2|0|11|36|1|N
15|15|322|B|1|0|1|749|13|16|0|E0|0||62|167|42|8|17|54|9|169|12|8|9|10|2|0|1|1|1|1|0|0|1|13|525|2021|6|2|0|8|26|1|N
15|15|343|C|2|0|1|665|13|16|0|E0|0||61|10|40|0|7|26|6|188|9|8|8|9|4|0|2|1|0|0|0|0|1|8|327|2021|6|2|0|11|14|1|N
15|15|352|C|1|0|1|649|13|16|0|E0|0||69|137|41|7|9|53|17|115|20|4|10|0|1|0|0|0|0|1|0|0|2|18|435|2021|6|2|0|9|56|1|N
15|15|357|C|1|0|1|511|13|29|0|E0|0||92|109|39|13|7|46|9|166|20|12|11|2|3|2|1|1|0|3|0|0|0|13|457|2021|6|2|0|10|42|1|N
15|15|360|C|1|0|1|625|13|16|0|E0|0||64|144|48|21|12|23|10|31|4|14|5|4|0|0|0|0|0|3|1|0|1|17|338|2021|6|2|0|10|17|1|N
15|15|410|B|1|0|1|650|13|29|0|E0|0||109|131|69|13|9|32|11|203|13|8|7|4|4|0|0|2|1|3|2|0|0|9|521|2021|6|2|0|10|24|1|N
15|15|411|C|4|0|1|613|13|29|0|E0|0||110|130|41|4|13|17|9|105|9|14|10|3|3|1|0|1|0|1|4|0|0|13|378|2021|6|2|0|8|50|1|N
15|15|416|C|4|0|2|726|13|29|0|E0|0||120|0|47|7|0|12|11|105|4|4|14|7|0|0|1|0|0|0|2|0|0|15|229|2021|6|2|0|11|18|1|N
15|16|1373|B|1|0|1|742|34|37|0|E0|0||16|78|70|30|14|16|10|236|6|16|8|0|0|0|0|2|0|5|5|0|1|11|508|2021|6|1|23|55|1|1|N
15|16|1373|C|1|0|1|742|34|37|0|E0|0||16|33|81|1|7|10|4|172|12|22|8|0|0|0|0|2|0|0|3|0|0|12|367|2021|6|1|23|53|43|1|N
15|16|1375|C|4|0|1|737|34|37|0|E0|0||10|56|74|5|18|21|10|214|5|28|7|0|0|0|0|0|0|5|3|0|0|7|453|2021|6|1|23|56|10|1|N
15|16|1395|C|2|0|1|637|34|22|0|E0|0||32|58|86|10|4|14|8|191|5|12|4|0|0|0|0|0|0|3|1|0|1|13|410|2021|6|1|23|53|47|1|N
15|16|1396|C|2|0|1|726|34|22|0|E0|0||33|71|102|11|13|15|3|182|12|19|9|0|0|0|0|3|0|2|4|0|0|11|457|2021|6|1|23|54|58|1|N
15|16|1413|C|1|0|1|718|34|22|0|E0|0||47|33|81|1|7|10|4|172|12|22|8|0|0|0|0|2|0|0|3|0|0|12|367|2021|6|1|23|54|32|1|N
15|16|1434|B|1|0|1|563|34|22|0|E0|0||48|29|43|18|11|15|0|174|13|15|10|0|0|0|0|2|0|4|3|0|0|12|349|2021|6|1|23|54|40|1|N
15|16|1437|C|1|0|1|509|34|22|0|E0|0||50|43|49|9|6|6|9|126|10|16|5|0|0|0|0|1|0|1|4|0|0|12|297|2021|6|1|23|54|46|1|N
15|16|1471|B|1|0|1|611|34|22|0|E0|0||53|75|101|31|22|12|10|205|7|10|11|0|0|0|0|2|1|0|3|0|0|11|501|2021|6|1|23|56|31|1|N
15|16|4762|C|1|0|1|516|105|37|0|E0|0||61|36|77|14|17|9|8|193|8|20|3|0|0|0|0|0|0|3|2|0|0|10|400|2021|6|2|0|8|50|1|N
15|16|4764|C|3|0|1|676|105|37|0|E0|0||66|65|74|12|7|10|12|214|11|15|6|0|0|0|0|2|0|4|1|0|0|10|443|2021|6|2|0|11|11|1|N
15|16|4769|B|1|0|1|613|105|37|0|E0|0||95|43|56|14|11|14|4|168|11|13|9|0|0|0|0|2|1|5|2|0|0|11|364|2021|6|2|0|8|37|1|N
15|16|4773|B|1|0|1|631|105|37|0|E0|0||91|28|77|12|4|11|11|168|8|18|11|0|0|0|0|2|1|4|1|0|1|11|368|2021|6|2|0|11|18|1|N
15|16|4777|C|1|0|1|565|105|37|0|E0|0||100|57|57|15|21|15|4|209|5|8|9|0|0|0|0|0|1|2|4|0|0|5|412|2021|6|2|0|11|36|1|N
15|16|4797|C|4|0|1|633|105|37|0|E0|0||76|63|95|27|4|17|3|229|13|4|10|0|0|0|0|1|0|5|3|0|0|10|484|2021|6|2|0|10|56|1|N
15|16|4800|C|2|0|1|559|105|37|0|E0|0||105|44|15|26|19|9|10|170|5|18|2|0|0|0|0|2|0|1|0|0|0|13|334|2021|6|2|0|9|45|1|N
15|16|4804|C|2|0|1|700|105|37|0|E0|0||104|0|79|32|7|7|6|262|9|11|3|0|0|0|0|2|0|0|5|0|1|16|440|2021|6|2|0|10|42|1|N
15|16|4810|B|1|0|1|638|105|37|0|E0|0||111|27|87|24|15|15|8|183|3|12|7|0|0|0|0|4|0|0|0|0|1|8|394|2021|6|2|0|10|21|1|N
15|16|4810|C|1|0|1|638|105|37|0|E0|0||111|51|50|38|9|11|10|159|9|18|12|0|0|0|0|2|0|4|0|0|0|14|387|2021|6|2|0|10|42|1|N
15|16|4819|B|1|0|1|530|105|37|0|E0|0||59|42|83|35|11|2|8|194|14|16|3|0|0|0|0|0|1|0|2|0|0|9|420|2021|6|2|0|8|43|1|N
15|17|1425|C|1|0|1|596|34|22|0|E0|0||24|41|69|16|15|16|6|262|10|1|3|0|0|0|0|0|0|0|0|0|0|14|453|2021|6|2|0|9|53|1|N
15|17|1430|C|1|0|1|398|34|42|0|E0|0||87|15|67|22|9|18|11|186|14|1|7|0|0|0|0|0|0|0|0|0|0|13|363|2021|6|2|0|10|17|1|N
15|17|1445|C|1|0|1|563|34|22|0|E0|0||28|56|64|15|18|26|2|197|7|10|1|0|0|0|0|0|0|0|0|0|0|15|411|2021|6|2|0|9|40|1|N
15|17|1460|B|1|0|1|676|34|42|0|E0|0||87|15|67|22|9|18|11|186|14|1|7|0|0|0|0|0|0|0|0|0|0|13|363|2021|6|2|0|11|4|1|N
15|17|1474|C|2|0|1|505|34|22|0|E0|0||41|42|75|19|11|7|3|186|11|15|11|0|0|0|0|0|0|0|0|0|1|21|402|2021|6|2|0|11|7|1|N
15|17|1626|C|1|0|1|521|34|42|0|E0|0||51|37|63|14|12|17|6|226|10|7|8|0|0|0|0|0|0|0|0|0|0|12|412|2021|6|2|0|11|50|1|N
15|17|1635|B|1|0|1|662|34|42|0|E0|0||49|20|57|16|13|16|4|215|8|1|8|0|0|0|0|0|0|0|0|0|0|11|369|2021|6|2|0|11|13|1|N
15|17|1644|C|1|0|1|732|34|42|0|E0|0||46|15|67|22|9|18|11|186|14|1|7|0|0|0|0|0|0|0|0|0|0|13|363|2021|6|2|0|11|35|1|N
15|17|1646|C|1|0|1|629|34|22|0|E0|0||5|32|101|20|19|10|2|150|11|12|10|0|0|0|0|0|0|0|0|0|0|3|370|2021|6|2|0|11|17|1|N
15|17|1654|B|1|0|1|425|34|22|0|E0|0||11|34|83|3|5|20|7|183|9|4|6|0|0|0|0|0|0|0|0|0|1|5|360|2021|6|2|0|8|36|1|N
15|17|1655|C|1|0|1|532|34|22|0|E0|0||5|42|75|19|11|7|3|186|11|15|11|0|0|0|0|0|0|0|0|0|1|21|402|2021|6|2|0|11|43|1|N
15|17|1658|B|1|0|1|570|34|22|0|E0|0||14|54|51|11|13|14|7|209|9|20|3|0|0|0|0|0|0|0|0|0|0|8|399|2021|6|2|0|9|36|1|N
15|17|1673|B|1|0|1|634|34|42|0|E0|0||65|40|54|24|10|15|13|256|11|21|8|0|0|0|0|0|0|0|0|0|0|11|463|2021|6|2|0|8|38|1|N
15|17|1680|C|1|0|1|651|34|42|0|E0|0||69|68|60|20|8|17|8|185|13|16|5|0|0|0|0|0|0|0|0|0|1|12|413|2021|6|2|0|8|8|1|N
15|17|1682|C|1|0|1|522|34|42|0|E0|0||70|27|50|27|4|11|10|217|10|14|12|0|0|0|0|0|0|0|0|0|0|13|395|2021|6|2|0|10|37|1|N
15|17|1688|S|1|0|1|0|34|42|0|E0|0||60|38|89|12|1|12|11|269|8|14|4|0|0|0|0|0|0|0|0|0|1|11|470|2021|6|2|0|9|44|1|N
15|17|1697|C|1|0|1|566|34|22|0|E0|0||25|38|81|20|9|17|10|160|11|6|11|0|0|0|0|0|0|0|0|0|0|11|374|2021|6|2|0|10|0|1|N
