916
ID_ESTADO|ID_DISTRITO_FEDERAL|SECCION|TIPO_CASILLA|ID_CASILLA|EXT_CONTIGUA|TIPO_SECCION|LISTA_NOMINAL|ID_MUNICIPIO|ID_DIST_LOC|ID_ESTRATO|ESTRATO|NUMERO_ARE|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PAN_PRI_PRD|PAN_PRI|PAN_PRD|PRI_PRD|PVEM_PT_MORENA|PVEM_PT|PVEM_MORENA|PT_MORENA|CI|CNR|NULOS|TOTAL|ANIO|MES|DIA|HORA|MINUTOS|SEGUNDOS|ORIGEN_CAPTURA|MODIFICADO
30|19|3373|C|2|0|U|667|142|25|290|E3019|49|74|230|18|10|8|19|0|0|87|0|0|0|23|15|1|0|0|5|490|2024|4|25|15|6|35|4|N
14|13|884|C|1|0|U|705|41|13|117|E1413|20|5|68|74|8|17|26|195|0|0|0|0|0|0|48|5|0|0|27|473|2024|4|25|14|5|25|4|N
14|13|903|C|2|0|U|580|41|13|117|E1413|25|9|66|85|5|21|22|69|0|15|6|3|3|2|75|1|0|0|0|382|2024|4|25|14|13|17|4|N
14|13|914|C|1|0|U|510|41|13|117|E1413|52|0|0|93|8|25|20|167|15|0|0|0|3|7|36|2|0|0|9|385|2024|4|25|13|22|50|4|N
14|13|925|C|2|0|U|725|41|13|117|E1413|31|18|0|143|21|32|17|171|0|3|0|6|1|0|120|4|0|1|30|567|2024|4|25|11|56|19|4|N
14|13|2574|B|1|0|U|583|99|13|117|E1413|99|0|45|96|7|26|31|73|23|0|12|0|1|0|73|6|0|0|1|394|2024|4|25|15|3|1|4|N
14|13|3318|B|1|0|U|705|99|13|117|E1413|54|0|0|58|4|24|44|165|8|0|7|0|1|13|64|0|0|3|30|421|2024|4|25|14|17|31|4|N
15|24|2588|C|1|0|U|505|58|30|148|E1524|54|3|113|4|0|15|21|0|16|74|4|2|1|30|25|0|0|0|1|309|2024|4|25|14|9|37|4|N
15|24|2625|B|1|0|U|519|58|30|148|E1524|84|60|0|12|0|5|14|81|8|63|1|1|0|5|0|2|0|1|49|302|2024|4|25|14|3|58|4|N
15|24|2647|C|2|0|U|590|58|30|148|E1524|109|54|204|0|0|19|2|0|13|45|4|0|0|12|18|0|0|0|5|376|2024|4|25|15|7|23|4|N
15|24|2978|C|1|0|U|732|58|30|148|E1524|139|21|100|9|55|6|4|119|8|37|0|0|0|6|15|0|0|0|31|411|2024|4|25|15|8|44|4|N
15|24|2995|C|2|0|U|624|58|32|148|E1524|14|10|61|11|11|11|39|198|0|18|12|2|1|8|41|2|0|1|10|436|2024|4|25|12|25|53|4|N
19|7|347|C|15|0|U|724|18|12|190|E1907|92|36|35|2|0|0|29|137|42|30|1|0|4|32|66|2|0|1|67|484|2024|4|25|13|41|21|4|N
19|7|2291|B|1|0|U|644|18|12|190|E1907|50|21|60|11|0|5|0|171|30|0|12|1|4|32|55|1|0|0|52|455|2024|4|25|11|41|7|4|N
19|7|2304|B|1|0|U|483|18|12|190|E1907|60|7|64|2|38|8|20|145|6|0|4|0|0|14|11|1|0|0|23|343|2024|4|25|10|35|39|4|N
19|7|2552|C|5|0|M|666|18|20|190|E1907|37|0|156|1|8|13|20|229|5|19|9|3|2|1|5|1|0|0|13|485|2024|4|25|12|30|25|4|N
19|7|2825|B|1|0|M|552|18|12|190|E1907|46|4|108|1|14|7|5|68|0|13|0|1|1|6|22|1|0|1|9|261|2024|4|25|12|9|49|4|N
19|7|2826|C|2|0|M|710|18|12|190|E1907|47|0|110|3|43|6|16|91|18|45|0|1|1|0|51|1|0|5|28|419|2024|4|25|11|31|21|4|N
19|7|3003|C|1|0|U|666|18|12|190|E1907|98|0|0|1|11|22|1|230|14|4|0|0|0|25|61|1|0|5|26|401|2024|4|25|13|45|20|4|N
19|7|3008|C|3|0|M|609|18|12|190|E1907|100|0|8|4|0|0|10|155|10|4|3|0|1|30|25|0|0|2|30|282|2024|4|25|13|7|50|4|N
24|1|502|C|2|0|U|732|20|1|234|E2401|39|8|258|12|0|0|0|128|18|0|0|0|0|0|0|0|0|0|0|424|2024|4|25|15|10|3|4|N
24|1|502|C|4|0|U|731|20|1|234|E2401|39|96|0|7|0|0|17|241|2|0|3|1|0|12|0|4|0|1|84|468|2024|4|25|15|12|59|4|N
20|3|201|C|2|0|U|627|37|6|200|E2003|27|68|66|1|23|8|0|140|0|0|4|3|1|9|0|0|0|0|47|370|2024|4|25|15|7|2|4|N
20|3|798|C|2|0|U|585|112|21|200|E2003|112|151|11|34|11|0|8|149|0|0|7|1|0|35|0|0|0|0|4|411|2024|4|25|10|16|33|4|N
24|6|876|B|1|0|U|407|28|5|239|E2406|1|14|0|8|0|27|0|149|4|0|5|1|1|0|0|1|0|2|3|215|2024|4|25|15|2|42|4|N
24|6|877|B|1|0|U|713|28|5|239|E2406|3|0|148|2|4|0|2|184|0|0|2|0|1|0|0|1|0|0|18|362|2024|4|25|15|4|6|4|N
24|6|921|S|1|0|U|0|28|5|239|E2406|7|167|0|0|0|0|65|399|51|0|7|0|3|0|0|0|0|0|37|729|2024|4|25|14|5|51|1|N
24|6|925|C|1|0|U|387|28|5|239|E2406|8|17|0|0|16|30|0|195|0|0|6|0|0|19|0|1|0|0|17|301|2024|4|25|14|6|19|1|N
24|6|977|C|4|0|U|694|28|7|239|E2406|85|119|36|5|5|10|42|219|0|0|0|0|0|3|0|0|0|0|52|491|2024|4|25|14|6|59|4|N
24|6|1020|C|1|0|U|568|28|5|239|E2406|25|45|191|0|1|4|25|57|15|0|0|1|0|17|0|0|0|2|52|410|2024|4|25|14|5|39|4|N
24|6|1043|B|1|0|U|545|28|5|239|E2406|28|55|0|0|0|11|27|212|11|0|0|0|1|0|0|1|0|1|0|319|2024|4|25|14|7|30|4|N
24|6|1054|C|1|0|U|666|28|7|239|E2406|60|0|173|8|0|15|18|38|0|0|0|0|0|13|0|0|0|0|55|320|2024|4|25|14|17|40|4|N
24|6|1068|C|8|0|U|733|28|5|239|E2406|34|44|90|1|2|26|9|323|0|0|0|1|0|2|0|0|0|0|12|510|2024|4|25|14|9|28|1|N
24|6|1073|C|13|0|U|748|28|7|239|E2406|54|69|80|0|22|0|10|230|0|0|3|0|1|0|0|1|0|3|64|483|2024|4|25|14|5|21|4|N
24|6|1110|C|3|0|M|696|28|6|239|E2406|131|0|0|0|7|22|42|157|0|0|6|0|1|3|0|0|0|0|57|295|2024|4|25|15|14|11|1|N
24|6|1113|B|1|0|U|698|28|6|239|E2406|125|52|0|0|0|0|5|248|0|0|3|1|0|8|0|0|0|0|56|373|2024|4|25|14|9|25|4|N
24|6|1856|C|3|0|U|674|28|6|239|E2406|120|14|85|7|0|198|65|0|7|0|21|0|0|38|0|0|0|3|17|455|2024|4|25|15|10|18|1|N
16|8|1200|C|5|0|U|735|54|10|172|E1608|41|130|71|18|14|6|8|0|17|0|0|4|0|0|0|0|0|1|60|329|2024|4|25|12|53|9|4|N
23|1|191|B|1|0|U|551|2|11|230|E2301|20|30|45|10|33|0|25|116|31|30|13|0|2|0|24|1|0|1|24|385|2024|4|25|14|9|19|4|N
23|1|288|E|1|0|R|620|6|1|230|E2301|14|19|34|9|54|14|36|133|45|4|0|2|1|14|58|0|0|0|0|423|2024|4|25|14|5|2|1|N
23|1|896|B|1|0|U|644|8|10|230|E2301|109|45|34|3|0|1|24|258|0|15|6|1|0|0|37|1|0|1|0|426|2024|4|25|11|0|37|4|N
23|1|1101|B|1|0|U|472|8|9|230|E2301|73|7|35|3|11|8|56|91|7|0|5|0|2|4|38|0|0|0|4|271|2024|4|25|13|14|17|4|N
9|14|3792|B|1|0|U|523|12|14|62|E0914|12|75|0|4|17|3|11|159|30|4|0|0|3|56|4|2|0|2|15|385|2024|4|25|15|7|6|4|N
9|14|3866|B|1|0|U|629|12|14|62|E0914|49|54|127|0|3|6|8|16|26|10|9|1|0|37|2|2|0|0|2|303|2024|4|25|15|13|18|4|N
9|14|3908|B|1|0|U|642|12|14|62|E0914|87|15|0|10|0|9|5|18|59|43|2|5|3|57|24|5|0|2|13|270|2024|4|25|14|17|24|4|N
7|1|1106|B|1|0|R|636|76|9|27|E0701|29|0|127|0|0|50|0|0|0|0|15|0|0|25|0|4|0|0|44|265|2024|4|25|15|2|19|4|N
8|6|641|C|4|0|U|709|19|18|45|E0806|134|0|144|2|0|2|70|144|0|0|2|3|2|5|0|0|0|5|1|380|2024|4|25|15|12|7|1|N
8|6|805|C|2|0|U|742|19|18|45|E0806|144|15|113|0|13|0|64|280|4|0|0|0|0|6|0|0|0|0|31|526|2024|4|25|13|58|45|4|N
8|6|3294|B|1|0|U|716|19|17|45|E0806|5|25|201|6|0|0|24|100|0|0|1|0|0|9|0|0|0|0|0|366|2024|4|25|14|2|10|4|N
7|9|1613|C|2|0|U|569|102|2|35|E0709|65|0|0|0|0|112|6|0|27|62|18|8|0|14|40|7|52|1|9|356|2024|4|25|15|12|29|2|N
7|9|2159|C|1|0|U|739|102|1|35|E0709|6|117|84|0|6|61|3|83|6|4|0|0|0|0|12|1|5|0|0|382|2024|4|25|15|8|46|4|N
9|20|2139|C|1|0|U|612|7|22|68|E0920|32|299|0|22|10|0|0|112|37|0|0|6|0|35|6|2|0|0|21|550|2024|4|25|14|3|12|1|N
9|20|2208|C|1|0|U|545|7|22|68|E0920|85|162|19|10|11|16|6|45|32|9|12|0|1|7|7|1|0|0|5|343|2024|4|25|14|5|47|4|N
9|20|2243|B|1|0|U|409|7|21|68|E0920|107|88|0|5|0|2|2|54|33|11|0|2|2|49|3|1|0|0|6|258|2024|4|25|14|5|38|4|N
9|20|2321|C|1|0|U|688|7|29|68|E0920|134|106|81|1|5|13|0|87|19|11|6|0|0|31|10|1|0|0|0|371|2024|4|25|14|9|19|4|N
19|13|52|B|1|0|R|270|5|21|196|E1913|7|6|60|0|9|8|2|46|1|1|0|0|0|3|8|1|0|0|14|159|2024|4|25|13|25|44|4|N
19|13|232|E|1|2|M|652|12|21|196|E1913|98|19|50|0|2|8|0|152|5|8|0|0|0|4|13|0|0|1|0|262|2024|4|25|13|57|8|4|N
19|13|232|E|1|4|M|651|12|21|196|E1913|98|31|0|7|11|35|15|193|31|15|3|1|0|19|0|0|0|0|10|371|2024|4|25|14|0|33|4|N
19|13|232|E|3|5|M|710|12|21|196|E1913|102|30|78|2|9|23|0|210|7|9|0|1|0|1|15|1|0|1|8|395|2024|4|25|13|27|28|4|N
19|13|1734|C|1|0|M|563|45|21|196|E1913|25|48|0|3|8|13|42|178|4|18|1|1|0|8|19|1|0|0|32|376|2024|4|25|13|42|24|4|N
19|13|1746|B|1|0|M|469|45|21|196|E1913|32|29|0|3|13|11|55|84|2|2|3|0|1|4|8|0|0|1|0|216|2024|4|25|14|12|40|4|N
19|13|2767|C|2|0|M|644|46|4|196|E1913|68|2|1|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|0|9|2024|4|25|14|6|52|4|N
1|2|102|B|1|0|U|479|1|11|2|E0102|81|36|0|4|9|8|0|139|2|0|0|0|1|7|0|0|0|0|66|272|2024|4|25|15|1|11|4|N
1|2|555|C|3|0|U|649|1|16|2|E0102|32|17|27|0|18|13|30|180|4|0|0|1|0|14|0|1|0|0|38|343|2024|4|25|11|10|57|4|N
1|2|669|B|1|0|U|699|1|12|2|E0102|68|52|0|0|15|28|67|77|0|0|0|0|0|11|0|1|0|0|42|293|2024|4|25|14|15|41|4|N
21|15|844|B|1|0|U|651|104|25|222|E2115|11|51|126|13|19|9|4|82|20|0|26|0|5|0|0|0|0|0|3|358|2024|4|25|14|7|16|4|N
21|15|2001|B|1|0|U|638|155|24|222|E2115|77|154|48|0|41|0|0|0|0|18|0|9|8|0|169|7|0|0|0|454|2024|4|25|14|17|38|4|N
11|4|826|C|1|0|U|495|15|8|78|E1104|2|0|51|0|4|25|4|119|0|0|0|0|0|0|11|1|0|0|22|237|2024|4|25|14|14|59|1|N
11|4|851|C|1|0|U|557|15|8|78|E1104|11|56|180|4|5|21|3|24|0|0|0|0|0|5|12|0|0|0|13|323|2024|4|25|14|3|8|4|N
11|4|865|B|1|0|U|547|15|8|78|E1104|21|64|115|0|14|12|0|95|0|0|0|0|1|1|38|0|0|0|21|361|2024|4|25|14|17|0|1|N
11|4|904|B|1|0|R|701|15|8|78|E1104|62|36|241|0|5|12|0|66|0|0|0|0|1|0|25|2|0|0|21|409|2024|4|25|15|12|36|4|N
2|5|1053|B|1|0|U|656|4|9|8|E0205|68|145|146|3|21|0|9|119|33|31|11|0|0|0|0|0|0|3|0|521|2024|4|25|14|5|57|4|N
2|5|1081|C|1|0|U|574|4|9|8|E0205|62|26|26|3|5|0|13|91|23|18|2|2|0|0|0|0|0|2|5|216|2024|4|25|15|6|16|4|N
2|5|1103|C|2|0|U|657|4|9|8|E0205|101|89|135|5|14|17|29|122|22|23|6|0|0|0|0|0|0|2|0|464|2024|4|25|14|6|39|4|N
2|5|1121|C|2|0|U|658|4|8|8|E0205|155|107|94|17|13|7|13|103|5|37|13|2|0|0|0|0|0|2|0|413|2024|4|25|15|11|19|4|N
2|5|1140|C|5|0|U|660|4|9|8|E0205|113|65|106|3|0|9|9|92|20|34|0|2|0|0|0|0|0|0|0|340|2024|4|25|15|8|22|4|N
2|5|1413|C|2|0|U|742|4|8|8|E0205|123|58|61|9|0|27|16|125|12|33|14|2|0|0|0|0|0|1|0|358|2024|4|25|15|8|57|4|N
2|5|2066|C|1|0|U|563|4|9|8|E0205|76|80|161|0|0|14|14|63|10|16|16|0|0|0|0|0|0|1|0|375|2024|4|25|14|9|59|4|N
22|4|422|C|1|0|U|480|14|5|227|E2204|9|0|93|8|9|16|1|104|0|0|0|1|0|0|0|0|0|0|29|261|2024|4|25|14|7|6|4|N
11|6|1346|C|1|0|U|491|20|7|80|E1106|17|26|190|5|0|7|20|4|0|0|0|0|1|4|0|0|0|0|18|275|2024|4|25|13|48|41|4|N
11|6|1391|C|2|0|U|695|20|4|80|E1106|43|0|123|9|5|30|0|53|0|0|0|0|0|4|31|0|0|0|15|270|2024|4|25|14|16|18|4|N
11|6|3134|C|2|0|U|567|20|21|80|E1106|72|173|54|19|7|35|3|0|0|0|0|0|2|0|0|4|0|0|59|356|2024|4|25|14|7|55|4|N
2|7|2|C|2|0|U|524|1|15|10|E0207|2|0|65|0|25|28|2|127|4|56|0|1|0|0|0|0|0|1|4|313|2024|4|25|15|8|57|4|N
2|7|1980|C|2|0|U|746|1|16|10|E0207|30|0|0|0|19|78|0|67|63|85|9|4|0|0|0|0|0|0|55|380|2024|4|25|15|0|57|4|N
2|7|2142|C|2|0|U|599|1|16|10|E0207|38|38|74|12|44|51|0|155|12|17|0|1|0|0|0|0|0|0|0|404|2024|4|25|15|5|53|4|N
2|7|2146|C|3|0|U|708|1|16|10|E0207|41|0|0|4|14|52|0|163|27|17|6|2|0|0|0|0|0|0|9|294|2024|4|25|15|8|8|4|N
22|5|144|E|1|1|R|572|7|9|228|E2205|8|15|92|0|11|1|12|121|7|0|0|0|0|0|0|0|0|1|31|291|2024|4|25|14|16|42|1|N
22|5|144|E|2|1|R|559|7|9|228|E2205|9|18|208|17|8|3|9|146|3|0|3|0|0|0|0|1|0|0|34|450|2024|4|25|14|14|3|1|N
22|5|951|C|1|0|U|550|10|13|228|E2205|69|3|62|0|11|0|10|188|0|0|0|0|0|7|0|0|0|0|21|302|2024|4|25|15|9|20|4|N
12|8|756|B|1|0|M|697|80|15|97|E1208|93|99|8|0|19|24|0|101|34|0|3|7|1|36|0|2|0|7|0|341|2024|4|25|14|11|31|1|N
5|6|1793|C|3|0|U|599|35|11|22|E0506|10|32|170|0|13|9|10|0|7|0|0|0|0|9|0|0|0|0|0|250|2024|4|25|14|27|16|1|N
15|5|4192|B|1|0|U|643|82|33|129|E1505|5|81|60|10|15|9|16|63|16|19|1|2|1|4|21|0|0|1|7|326|2024|4|25|15|2|16|4|N
15|5|4209|C|1|0|U|719|82|33|129|E1505|47|78|115|9|7|18|6|54|18|18|3|0|0|19|41|1|0|0|1|388|2024|4|25|15|11|6|4|N
15|5|4231|C|8|0|U|695|82|33|129|E1505|45|93|52|0|10|0|20|123|30|22|1|1|2|0|21|1|0|1|0|377|2024|4|25|15|14|10|4|N
15|5|4248|C|3|0|U|673|82|22|129|E1505|46|104|137|20|9|9|23|49|28|12|5|0|0|24|42|1|0|0|7|470|2024|4|25|15|13|32|4|N
15|5|4253|C|3|0|U|595|82|22|129|E1505|34|49|33|5|14|4|4|28|9|31|6|1|2|4|27|0|0|0|9|226|2024|4|25|15|10|41|4|N
15|5|6863|C|2|0|U|623|82|33|129|E1505|27|174|0|17|23|16|32|117|31|10|0|0|2|48|25|1|0|0|12|508|2024|4|25|15|12|41|4|N
27|5|1140|C|1|0|U|739|13|18|259|E2705|92|386|2|0|9|11|8|27|0|2|0|4|0|0|0|0|0|0|13|462|2024|4|25|12|38|41|4|N
18|3|80|B|1|0|U|578|3|13|183|E1803|13|118|0|7|16|5|2|0|66|0|12|7|2|5|0|0|0|0|33|273|2024|4|25|13|43|5|4|N
19|4|1765|C|1|0|U|695|47|10|187|E1904|6|32|254|2|0|0|1|139|3|23|2|1|0|6|0|0|0|0|0|463|2024|4|25|15|10|26|4|N
19|4|1819|B|1|0|U|672|47|10|187|E1904|42|44|179|7|9|1|15|129|2|9|0|0|0|7|0|0|0|0|6|408|2024|4|25|14|12|43|4|N
19|4|1895|C|1|0|U|658|47|9|187|E1904|79|33|194|9|12|0|16|99|0|32|0|0|0|2|0|2|0|0|0|399|2024|4|25|14|4|50|4|N
30|4|518|B|1|0|U|443|29|16|275|E3004|93|0|56|3|10|0|0|142|19|1|0|3|4|38|7|1|0|1|26|311|2024|4|25|15|4|47|4|N
30|4|556|C|1|0|U|583|29|16|275|E3004|99|0|15|1|0|0|9|274|17|14|7|4|0|27|40|1|0|0|14|423|2024|4|25|14|9|26|4|N
30|4|4400|B|1|0|U|283|192|15|275|E3004|67|0|46|0|2|0|3|64|8|6|0|0|0|8|8|0|0|0|0|145|2024|4|25|14|4|48|4|N
30|4|4441|C|1|0|U|456|192|15|275|E3004|59|27|126|3|0|0|0|20|9|6|0|1|0|3|5|0|0|1|15|216|2024|4|25|14|8|20|4|N
30|4|4824|C|2|0|U|633|192|15|275|E3004|22|16|274|10|4|3|20|0|31|40|4|0|0|0|36|0|0|0|23|461|2024|4|25|14|10|17|4|N
8|1|1854|C|1|0|U|517|37|7|40|E0801|31|0|0|11|7|54|0|110|6|0|8|11|2|28|0|3|0|0|56|296|2024|4|25|15|5|46|4|N
8|1|1885|C|6|0|U|731|37|9|40|E0801|83|66|62|2|45|59|20|105|12|0|6|0|2|26|0|3|0|0|59|467|2024|4|25|14|13|3|4|N
8|1|1919|C|1|0|U|652|37|7|40|E0801|25|0|107|0|0|44|0|185|27|0|7|10|2|36|0|2|0|0|52|472|2024|4|25|14|14|45|4|N
8|1|1919|S|1|0|U|0|37|7|40|E0801|25|0|10|14|82|109|56|280|26|0|22|0|0|66|0|3|0|2|133|803|2024|4|25|14|17|27|4|N
8|1|2755|B|1|0|U|540|37|7|40|E0801|58|0|111|13|0|46|2|134|12|0|6|0|2|37|0|1|0|0|23|387|2024|4|25|14|7|17|4|N
8|1|2815|C|18|0|U|722|37|2|40|E0801|74|38|192|18|21|76|15|29|7|0|11|0|7|79|0|1|0|1|85|580|2024|4|25|14|9|37|4|N
14|4|2911|B|1|0|U|610|120|4|108|E1404|131|68|24|0|9|36|10|193|0|0|3|0|3|0|12|1|0|1|3|363|2024|4|25|15|1|12|4|N
14|4|2946|C|3|0|U|571|120|4|108|E1404|100|31|61|15|5|6|19|174|1|14|0|0|1|0|18|1|0|0|0|346|2024|4|25|14|17|6|4|N
14|4|2993|C|6|0|U|722|120|4|108|E1404|15|19|66|53|3|0|19|178|5|30|0|0|0|0|52|0|0|0|0|425|2024|4|25|14|12|31|4|N
14|4|3004|C|2|0|U|657|120|4|108|E1404|35|0|97|0|12|0|29|140|6|0|4|0|2|0|140|2|0|0|0|432|2024|4|25|15|6|34|4|N
14|4|3482|B|1|0|U|585|120|4|108|E1404|55|33|44|24|0|38|0|148|7|24|0|1|1|8|0|0|0|0|0|328|2024|4|25|14|14|45|4|N
15|20|2250|C|3|0|U|613|45|22|144|E1520|23|52|67|0|18|14|2|130|10|32|0|3|2|37|56|0|0|3|17|443|2024|4|25|14|10|30|4|N
15|20|4245|C|2|0|U|530|82|22|144|E1520|20|86|101|2|5|0|0|51|5|31|2|0|2|5|19|0|0|3|33|345|2024|4|25|14|3|9|4|N
15|20|6291|C|4|0|U|741|82|22|144|E1520|78|0|159|3|0|4|11|132|31|5|6|1|0|0|39|0|0|0|43|434|2024|4|25|14|3|0|4|N
15|20|6296|B|1|0|U|494|82|22|144|E1520|95|0|99|5|6|3|0|22|29|3|0|0|0|11|71|0|0|0|14|263|2024|4|25|14|3|58|4|N
15|20|6311|C|1|0|U|683|82|22|144|E1520|70|181|89|16|14|0|31|66|10|5|0|1|0|59|26|1|0|6|20|525|2024|4|25|14|4|53|4|N
15|20|6335|B|1|0|U|499|82|22|144|E1520|87|95|0|5|6|0|13|11|14|9|4|1|1|25|0|1|0|1|13|199|2024|4|25|14|7|16|4|N
15|20|6579|C|4|0|U|652|82|22|144|E1520|68|77|76|0|0|15|15|81|6|40|0|0|3|27|36|0|0|4|16|396|2024|4|25|14|2|58|4|N
8|2|2784|B|1|0|U|445|37|10|41|E0802|81|0|83|3|0|3|45|28|0|0|3|0|0|0|0|1|0|0|44|210|2024|4|25|14|5|34|4|N
8|2|2918|C|1|0|U|653|37|8|41|E0802|44|0|112|8|11|0|54|0|1|0|0|2|0|0|0|3|0|0|111|302|2024|4|25|14|5|35|4|N
8|2|2932|B|1|0|U|507|37|8|41|E0802|49|11|162|8|10|14|0|73|0|0|1|1|0|8|0|4|0|1|47|340|2024|4|25|14|1|26|4|N
14|16|2538|B|1|0|U|579|99|16|120|E1416|52|13|139|80|0|13|4|65|8|30|1|1|0|0|19|0|0|0|13|386|2024|4|25|14|16|24|4|N
14|16|2554|C|3|0|U|692|99|16|120|E1416|94|9|121|89|8|27|6|103|12|9|1|4|0|5|26|2|0|0|7|429|2024|4|25|15|2|9|4|N
14|16|2566|C|3|0|U|673|99|16|120|E1416|76|15|141|131|4|22|4|131|11|0|0|0|7|2|1|3|0|0|14|486|2024|4|25|14|12|46|4|N
14|16|2567|B|1|0|U|734|99|16|120|E1416|78|10|0|49|5|10|8|101|15|0|4|6|0|12|39|0|0|0|33|292|2024|4|25|14|9|28|4|N
14|16|3615|B|1|0|U|451|99|16|120|E1416|122|9|86|41|6|13|0|45|7|16|1|1|0|6|2|1|0|1|1|236|2024|4|25|14|5|12|4|N
24|5|805|C|3|0|U|695|28|8|238|E2405|47|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|0|17|17|289|2024|4|25|12|18|36|4|N
24|5|833|B|1|0|U|663|28|8|238|E2405|59|24|56|0|36|39|76|109|21|0|0|3|0|4|0|0|0|9|0|377|2024|4|25|14|14|43|4|N
24|5|860|B|1|0|U|566|28|5|238|E2405|94|0|59|6|0|0|0|114|10|0|7|5|2|11|0|0|0|8|24|246|2024|4|25|14|5|44|4|N
24|5|1846|C|2|0|U|549|28|4|238|E2405|29|0|88|0|19|9|51|101|0|0|1|2|0|3|0|0|0|17|40|331|2024|4|25|14|11|1|4|N
8|5|966|C|2|0|U|711|21|19|44|E0805|55|42|93|1|10|36|45|201|1|0|2|3|0|6|0|0|0|1|32|473|2024|4|25|13|29|31|4|N
8|5|967|B|1|0|U|719|21|19|44|E0805|53|86|0|17|17|36|74|225|1|0|2|0|1|10|0|1|0|0|62|532|2024|4|25|14|14|58|4|N
8|5|2289|C|1|0|U|620|45|11|44|E0805|115|21|86|6|17|20|21|187|5|0|2|2|0|4|0|0|0|1|10|382|2024|4|25|11|4|31|4|N
16|6|29|C|1|0|U|525|3|8|170|E1606|27|83|33|2|0|8|10|84|14|0|5|2|1|6|0|0|0|0|48|296|2024|4|25|14|14|55|4|N
16|6|482|C|5|0|U|675|34|12|170|E1606|122|61|129|0|1|0|26|85|4|0|1|5|2|0|0|0|0|0|40|354|2024|4|25|14|15|0|1|N
16|6|1652|C|1|0|U|628|73|12|170|E1606|82|0|90|6|0|0|0|125|25|0|0|0|0|30|0|0|0|0|26|302|2024|4|25|15|1|38|4|N
14|17|458|B|1|0|U|642|31|17|121|E1417|74|0|172|73|20|24|45|0|2|29|0|0|6|0|13|5|0|1|9|399|2024|4|25|14|5|2|4|N
14|17|2889|B|1|0|U|638|119|17|121|E1417|121|48|45|31|21|8|18|98|2|25|2|0|0|7|13|1|0|0|4|323|2024|4|25|15|13|19|4|N
15|15|271|C|1|0|U|672|13|26|139|E1515|7|25|45|9|0|10|44|179|8|23|11|6|1|0|37|0|0|0|0|398|2024|4|25|14|17|58|4|N
15|15|283|C|4|0|U|647|13|16|139|E1515|69|51|69|6|0|13|0|199|14|10|1|0|0|0|0|2|0|0|16|381|2024|4|25|15|10|46|4|N
15|15|347|C|1|0|U|692|13|26|139|E1515|42|0|221|3|3|19|28|161|0|0|0|6|0|15|19|2|0|0|2|479|2024|4|25|14|18|0|4|N
15|15|365|C|3|0|U|572|13|26|139|E1515|44|42|93|7|31|4|19|197|15|2|8|0|0|1|36|0|0|2|3|460|2024|4|25|15|5|55|4|N
15|2|675|C|2|0|U|563|24|19|126|E1502|2|35|119|108|0|8|0|58|10|52|0|0|1|9|4|1|0|0|23|428|2024|4|25|14|17|8|1|N
15|2|688|C|1|0|U|564|24|19|126|E1502|12|0|170|43|0|10|6|83|0|27|2|0|0|18|0|2|0|1|15|377|2024|4|25|15|7|7|4|N
15|2|5462|C|3|0|U|637|109|19|126|E1502|73|18|0|0|0|12|0|271|0|45|0|0|2|4|0|0|0|0|0|352|2024|4|25|15|6|37|4|N
25|7|720|B|1|0|U|355|6|11|247|E2507|125|96|26|2|0|0|10|79|4|0|5|2|1|4|0|1|0|1|0|231|2024|4|25|14|7|24|4|N
25|7|732|B|1|0|U|312|6|11|247|E2507|123|0|136|0|0|0|3|48|0|0|0|1|2|0|0|0|0|0|1|191|2024|4|25|15|11|56|4|N
25|7|1394|C|1|0|U|526|6|17|247|E2507|54|50|214|4|8|8|0|71|0|0|2|2|0|1|0|0|0|0|16|376|2024|4|25|14|15|9|4|N
25|7|1477|E|1|1|U|691|6|16|247|E2507|1|108|0|11|25|2|13|190|16|0|1|0|3|13|0|0|0|0|0|382|2024|4|25|15|3|47|4|N
17|4|722|C|1|0|R|566|24|9|179|E1704|70|51|92|1|9|2|23|62|9|7|6|0|1|12|16|0|0|0|14|305|2024|4|25|14|7|45|4|N
17|4|724|B|1|0|U|609|24|9|179|E1704|72|53|134|2|12|26|14|70|3|6|2|1|0|18|5|0|0|1|27|374|2024|4|25|14|13|27|4|N
17|4|735|C|1|0|U|519|25|11|179|E1704|80|49|58|3|4|15|27|74|7|25|4|2|0|5|13|1|0|0|0|287|2024|4|25|15|11|21|4|N
15|18|2046|C|3|0|U|564|38|17|142|E1518|49|39|26|4|8|12|19|58|22|71|8|3|4|7|26|0|0|2|11|320|2024|4|25|14|14|11|4|N
15|18|3905|B|1|0|U|735|68|45|142|E1518|103|113|19|8|0|31|49|124|99|79|4|1|3|19|0|8|0|0|17|574|2024|4|25|15|6|6|4|N
15|18|3905|C|2|0|U|735|68|45|142|E1518|103|148|48|9|60|32|34|0|9|73|8|7|0|0|61|7|0|0|4|500|2024|4|25|15|9|30|4|N
15|18|3915|C|3|0|U|594|68|45|142|E1518|115|63|61|0|0|18|32|83|35|133|0|3|6|43|0|0|0|1|6|484|2024|4|25|14|9|57|4|N
